19
871 1731
107 347 890
532 232 220
280 149 826
45 461 173
467 774 492
574 670 159
26 173 673
375 396 222
399 353 662
378 521 621
721 697 752
799 407 841
476 467 595
88 571 312
373 84 23
489 174 399
260 374 524
850 924 358
71 359 401
447 374 381
151 525 91
839 69 601
541 260 854
675 682 601
385 626 755
198 46 272
12 258 578
526 19 501
346 799 370
318 460 731
663 217 248
893 755 619
111 267 864
721 901 756
366 65 583
49 505 968
785 585 933
129 691 167
256 43 645
778 757 476
40 185 765
375 736 957
613 105 107
528 106 28
801 875 602
537 559 951
840 258 755
46 399 950
564 537 973
510 815 810
581 380 37
523 70 91
38 521 494
131 213 837
111 922 260
351 348 733
703 640 220
130 197 76
16 223 772
503 790 567
23 516 12
72 225 236
546 334 839
705 472 519
373 83 546
777 658 977
817 709 152
430 746 142
371 146 284
141 688 406
602 495 771
224 193 47
48 376 956
801 359 966
442 924 686
535 567 432
810 78 177
425 235 280
629 36 530
317 617 379
916 737 53
654 715 178
366 845 607
678 302 449
535 316 519
695 31 475
9 836 203
861 722 625
329 65 181
691 99 922
92 718 160
396 710 121
436 21 275
72 307 661
239 14 576
901 791 272
687 12 924
841 173 428
777 371 928
702 524 555
19 434 63
138 852 364
671 913 831
349 24 837
487 278 190
552 401 834
733 709 400
293 430 987
463 24 17
784 51 686
500 309 601
745 12 254
116 171 335
349 775 104
197 187 630
852 637 173
688 797 648
194 138 412
332 12 631
722 751 176
788 451 465
214 518 841
509 118 911
598 574 429
6 238 976
48 611 800
504 919 864
506 907 994
652 225 480
65 90 634
228 259 320
329 572 1
12 656 353
861 326 657
816 413 180
901 655 240
181 820 76
757 709 962
893 337 716
623 431 434
456 324 211
166 698 241
59 560 139
881 312 456
82 94 440
587 217 343
878 606 964
880 391 58
734 652 335
42 619 149
408 611 350
611 695 150
166 821 484
358 81 331
835 856 16
254 590 577
894 423 427
396 603 83
822 557 200
317 688 525
843 551 362
402 347 885
828 554 954
361 679 859
401 904 598
430 623 748
63 270 237
296 242 298
737 164 674
360 410 714
641 899 367
894 605 387
336 108 346
517 336 774
222 512 262
14 396 323
561 141 949
743 290 358
117 394 362
655 269 947
113 750 173
280 403 933
391 633 29
59 255 836
532 779 547
92 317 281
607 338 684
47 797 327
420 421 215
1 860 611
226 583 736
103 331 611
241 461 476
279 29 79
234 842 881
846 438 711
144 691 878
12 304 869
883 590 623
373 625 709
139 602 677
737 460 957
546 805 423
880 762 488
870 804 906
396 226 19
389 38 85
689 761 178
108 6 691
602 895 761
81 653 830
652 633 134
659 162 757
366 564 377
123 563 442
548 422 88
58 603 832
287 428 715
656 620 5
564 480 247
171 313 285
833 62 228
190 494 444
873 607 390
410 923 888
863 259 128
90 348 697
244 124 416
26 707 16
3 779 498
251 766 559
862 864 146
311 643 645
612 872 338
251 203 847
902 165 187
20 173 241
255 497 469
916 100 562
163 634 787
633 906 342
447 144 593
354 419 160
626 219 894
680 840 914
658 605 11
193 637 212
220 377 332
787 735 576
145 377 85
604 207 727
431 482 380
885 287 990
639 676 286
323 178 103
23 703 333
270 305 519
79 460 419
794 704 34
770 168 368
399 835 881
129 652 944
453 159 252
540 508 230
673 797 415
778 868 560
388 738 506
819 13 617
582 514 609
743 181 752
537 671 419
510 564 71
371 33 314
10 754 196
176 135 715
759 245 763
851 349 301
29 417 982
510 731 865
356 393 978
607 642 371
397 845 645
359 240 629
604 597 488
824 290 237
474 44 778
483 423 7
886 425 194
791 487 428
564 370 564
654 586 709
571 256 617
726 483 153
27 471 629
351 674 649
181 28 503
404 284 307
828 25 230
413 711 351
51 541 216
429 752 264
52 237 572
378 905 677
424 620 939
245 338 266
530 75 133
25 326 382
45 519 936
128 891 188
381 497 604
876 379 446
366 606 697
877 533 48
281 562 160
385 206 442
277 43 648
783 244 661
447 406 510
227 579 16
903 891 856
568 381 620
677 664 468
608 837 803
486 646 57
679 445 627
606 106 756
469 110 549
245 308 150
608 290 478
516 783 502
732 191 221
787 880 402
807 924 857
895 220 811
624 584 367
215 801 558
178 658 362
7 66 372
362 266 692
869 827 621
467 656 77
52 186 758
757 497 480
523 372 478
359 306 718
188 738 387
898 756 19
258 89 194
143 588 56
19 415 871
455 103 207
674 768 429
57 210 424
360 40 529
217 280 743
624 359 565
645 658 570
882 470 107
302 259 378
709 382 727
632 342 881
840 235 769
738 568 956
436 86 991
150 387 34
262 699 574
621 394 984
118 244 684
570 348 582
924 219 795
793 521 795
19 24 616
608 263 508
449 582 994
57 409 728
909 912 279
719 406 903
426 861 443
99 335 907
490 175 751
359 367 194
890 728 82
875 876 329
681 103 985
795 229 488
597 869 287
442 369 333
664 461 187
159 312 773
452 698 838
119 570 564
215 450 30
44 621 179
201 563 648
113 560 374
259 35 556
432 295 142
553 199 198
772 635 944
604 860 322
393 777 366
780 598 789
200 924 691
524 306 230
326 133 629
85 681 224
454 737 564
646 759 617
841 156 964
326 142 229
636 725 275
334 837 484
33 605 177
400 129 4
660 763 397
486 460 532
250 92 644
525 396 614
176 649 463
200 452 809
298 280 412
667 833 719
752 194 697
440 684 60
726 630 446
862 371 413
641 410 471
286 716 195
199 282 947
397 770 304
187 323 392
331 744 552
790 175 710
482 888 844
908 909 320
267 475 309
113 635 422
489 156 906
239 774 264
822 388 52
415 751 905
365 643 764
753 501 705
311 326 679
881 150 200
106 734 892
55 359 512
269 404 644
384 65 475
729 307 623
830 675 590
16 126 592
42 584 903
293 112 430
782 106 707
574 755 60
900 856 152
1 782 702
558 848 286
390 686 650
785 161 359
800 925 742
639 264 665
522 221 69
371 455 835
913 621 321
328 911 188
893 457 393
487 510 129
214 805 3
414 856 45
578 831 2
797 714 897
701 538 968
576 56 448
507 150 120
829 648 923
334 320 451
87 240 204
772 232 284
537 276 99
583 888 915
405 803 141
538 130 475
352 714 476
503 484 42
559 265 796
7 535 631
584 567 275
754 69 886
461 311 143
652 76 473
750 97 79
675 368 68
257 783 202
493 209 135
576 208 120
485 204 670
316 613 850
483 301 525
627 774 802
616 71 406
559 758 582
16 116 355
166 866 296
604 104 78
780 269 25
540 706 589
619 591 315
119 598 95
51 231 440
164 429 108
828 131 283
696 728 96
139 110 824
753 278 176
226 240 261
730 512 778
151 137 926
1 143 487
57 640 715
336 86 995
278 25 951
751 497 64
257 30 617
600 433 603
529 336 872
64 828 584
41 366 314
158 182 734
733 149 53
643 446 113
596 646 599
381 333 947
796 677 193
798 609 188
821 377 466
180 504 29
354 696 741
712 325 138
531 907 869
595 644 801
435 403 291
400 662 574
586 507 269
85 618 846
129 888 661
529 708 448
310 19 539
884 582 528
359 185 203
202 57 523
56 743 102
859 112 395
106 571 462
732 584 329
103 35 698
398 782 271
5 248 550
241 290 366
900 856 683
535 189 189
607 803 981
587 846 275
256 715 414
522 299 154
730 341 957
388 212 267
564 642 622
452 620 469
504 445 265
70 670 928
682 701 848
774 476 570
916 469 986
844 264 882
164 629 180
472 755 483
194 633 384
648 319 547
784 774 384
422 751 689
61 450 259
541 178 254
66 716 710
612 421 787
470 829 219
249 473 802
141 720 775
43 488 245
292 258 230
794 549 301
530 621 977
668 167 213
62 356 999
445 840 47
698 128 133
48 660 856
556 180 838
842 432 605
188 156 928
642 135 266
919 264 352
452 635 669
152 854 127
863 57 510
816 787 482
164 381 574
321 315 696
220 403 690
508 681 892
249 922 94
260 218 486
908 544 426
591 89 449
588 732 782
400 827 756
126 342 902
84 670 816
792 284 894
681 733 501
545 816 431
67 556 408
670 501 606
678 754 666
112 683 872
856 209 480
846 446 215
615 620 33
760 724 378
80 579 991
527 458 125
200 179 616
904 884 748
648 617 890
503 81 572
631 695 437
882 559 372
25 657 31
401 208 665
840 443 741
415 545 974
500 754 286
322 8 295
611 352 462
232 76 56
470 297 824
566 261 273
616 922 191
254 446 934
728 819 380
801 73 644
549 510 756
736 127 994
163 691 230
549 459 339
870 108 871
129 796 533
266 158 654
276 849 41
154 256 21
361 611 410
660 815 546
571 281 592
724 621 606
697 412 38
739 880 582
815 826 718
709 171 604
128 200 507
462 896 717
378 373 142
92 719 749
247 330 483
847 351 428
642 401 93
664 802 880
587 503 370
751 542 595
730 101 669
334 170 38
697 676 187
241 817 97
912 419 158
2 779 415
853 586 421
249 810 532
602 291 695
760 888 630
37 129 840
95 209 424
340 243 148
580 657 858
122 703 143
77 546 992
18 369 196
215 399 864
157 43 91
457 793 454
153 316 284
42 280 695
852 607 627
516 561 138
259 122 707
325 577 232
818 241 345
124 368 119
741 412 283
111 637 417
745 507 436
628 768 556
707 773 398
516 569 390
195 256 906
494 76 979
553 10 700
45 741 523
574 716 477
716 168 496
211 480 861
657 575 65
261 603 39
391 48 545
322 543 811
251 177 478
399 783 551
515 809 786
493 893 14
205 562 587
656 509 667
7 17 275
885 179 403
806 772 498
55 191 645
595 688 603
607 372 866
24 308 524
201 547 866
6 657 78
331 59 346
258 187 497
236 447 643
488 615 46
23 530 120
713 523 810
186 84 47
2 291 783
78 582 754
444 417 762
4 505 544
349 789 577
829 540 817
342 266 162
464 613 34
836 717 276
568 83 796
521 523 275
177 88 990
545 322 679
516 376 13
229 308 127
689 754 25
180 854 842
535 488 983
188 289 268
644 570 990
554 428 728
626 324 274
536 423 868
274 31 250
304 38 911
130 185 543
33 120 813
480 561 633
261 413 642
184 616 773
258 408 512
751 562 397
207 357 54
287 659 18
33 580 651
902 348 815
751 544 60
341 739 901
908 923 662
812 626 344
51 235 778
489 511 869
41 22 147
336 761 513
829 120 5
291 450 309
581 743 945
198 193 203
185 869 192
677 815 619
546 110 908
782 79 675
78 314 806
96 399 363
408 252 635
826 472 636
296 223 662
680 605 515
75 816 252
891 443 474
803 295 620
874 303 488
916 8 652
4 269 784
708 125 414
525 273 803
917 322 796
669 187 628
278 552 692
561 372 166
577 193 539
581 104 862
487 13 266
823 148 398
70 585 431
487 641 130
682 724 105
195 292 614
683 171 472
102 477 606
422 906 205
259 290 203
52 746 554
835 526 402
868 626 269
426 597 624
416 41 766
244 11 877
515 152 65
656 201 268
605 887 925
775 28 278
370 426 254
148 908 720
668 580 994
772 536 520
216 828 522
664 792 666
724 251 891
753 399 335
267 787 776
919 213 689
825 563 635
368 218 906
327 179 719
341 116 588
12 665 359
684 100 695
592 185 558
814 907 359
601 334 522
833 874 212
751 554 421
546 800 298
680 211 956
305 584 71
401 917 526
16 396 296
442 605 343
528 525 688
729 670 85
815 923 883
429 431 28
453 851 928
75 543 628
465 295 141
268 619 850
547 287 48
365 369 185
344 118 133
176 906 316
128 381 528
565 450 535
18 356 767
814 246 807
724 81 461
218 10 858
555 184 237
723 304 57
384 650 431
105 184 278
576 824 441
102 430 597
189 623 262
88 632 848
45 152 184
804 600 232
867 524 365
681 521 305
391 692 663
901 455 89
514 745 642
815 720 957
194 580 199
647 549 733
803 167 474
437 19 238
865 569 58
234 368 62
391 366 786
749 413 669
420 720 33
421 508 831
530 551 425
822 584 606
411 448 492
310 379 34
362 433 431
4 86 392
471 743 40
700 113 250
6 644 874
174 45 450
63 223 516
525 462 446
631 118 895
37 45 256
729 111 915
447 685 696
124 801 369
27 830 64
106 432 970
408 755 243
617 484 246
621 40 317
314 646 902
16 15 625
235 282 440
526 698 255
278 831 692
563 103 686
720 209 658
217 139 131
783 347 820
358 656 365
50 911 698
666 88 18
324 243 306
819 880 699
744 828 364
809 690 254
395 237 9
301 855 433
838 909 994
60 613 152
7 211 211
613 517 829
843 124 807
517 896 951
353 514 204
338 768 998
680 721 732
242 901 809
505 62 662
556 811 375
698 310 87
675 806 358
129 298 958
63 46 948
96 886 726
410 391 260
609 320 195
623 328 972
357 875 53
278 455 745
689 869 23
437 94 448
726 332 487
118 436 196
418 348 577
666 267 633
274 532 425
171 915 30
907 423 188
289 883 335
710 281 42
13 315 887
302 303 897
305 723 515
807 81 206
469 32 820
843 9 535
728 845 387
913 282 738
172 231 478
898 464 679
488 478 869
212 179 699
833 584 464
858 269 707
465 454 860
143 863 127
325 113 99
164 435 822
866 323 891
468 547 8
434 95 101
567 627 380
427 217 528
368 744 466
91 688 922
461 102 840
799 640 248
429 534 473
498 410 395
75 429 535
153 662 989
163 415 222
853 384 364
422 914 197
201 225 167
144 727 243
858 360 750
207 354 985
289 167 33
636 687 378
369 720 453
303 43 779
179 509 601
86 815 291
769 778 917
633 446 144
141 549 465
224 759 101
717 263 293
921 351 318
235 587 528
20 723 907
391 65 311
429 794 615
887 601 581
182 464 212
878 585 305
579 14 589
877 811 227
862 756 329
124 288 164
363 146 845
516 797 36
15 643 979
849 228 748
756 816 913
204 753 757
93 487 243
660 60 261
771 342 245
317 728 864
123 53 655
331 274 193
741 502 656
631 140 876
288 308 122
653 469 631
779 361 918
404 7 989
456 747 769
7 133 101
637 269 395
457 196 117
478 130 861
639 905 157
501 293 892
14 684 569
335 506 704
149 343 506
143 225 258
321 252 295
101 384 109
803 1797
295 597 647
357 221 537
534 526 813
545 720 100
361 192 188
556 505 114
790 201 806
220 518 73
69 62 301
325 329 613
466 722 45
132 768 461
191 432 64
487 63 130
521 690 958
173 21 681
257 455 269
185 607 290
564 520 396
503 512 64
184 633 206
616 679 662
558 216 869
623 693 154
454 456 263
729 552 631
575 50 594
89 412 487
395 495 143
409 555 835
484 474 643
626 217 994
139 59 258
492 103 670
671 720 781
544 233 183
651 559 347
100 495 703
280 630 542
672 703 968
351 141 610
8 720 243
587 665 580
385 496 952
716 512 21
628 278 811
671 151 816
165 554 177
389 215 332
495 554 872
448 700 344
386 357 90
493 331 678
110 681 649
391 609 115
803 732 819
655 224 912
195 214 38
664 324 500
129 385 108
569 406 674
646 327 538
479 304 765
560 352 705
619 118 515
268 430 369
556 615 461
745 437 283
192 374 743
388 169 839
399 231 929
237 759 862
234 610 137
171 674 626
281 525 9
762 667 39
788 65 868
580 280 398
453 760 790
228 9 831
411 717 638
283 425 518
59 449 751
637 645 781
103 709 748
682 573 835
52 355 419
244 392 970
729 519 158
803 684 247
201 612 180
396 520 386
684 424 876
657 299 57
674 493 431
502 638 512
307 115 283
723 779 751
673 88 102
197 196 98
790 584 916
109 636 430
356 626 269
99 287 109
513 319 452
118 763 844
658 282 556
446 289 459
186 451 455
185 109 446
17 305 655
207 566 314
277 548 746
407 12 887
430 445 272
440 25 701
803 247 987
14 71 798
796 120 729
73 215 648
227 197 134
310 735 124
331 150 974
620 263 944
230 442 894
232 367 294
612 143 316
765 543 610
17 71 793
229 136 558
659 190 793
84 662 484
547 681 45
36 277 31
585 535 743
352 773 27
159 6 124
253 32 43
796 540 360
627 757 424
359 743 985
102 17 565
591 177 335
114 723 938
330 214 75
221 67 64
146 617 259
571 514 468
522 297 360
647 476 384
237 434 842
355 311 632
640 276 898
67 658 357
153 421 850
477 257 145
228 165 753
72 222 624
729 540 665
7 693 818
105 198 773
21 239 777
167 546 471
278 224 207
584 737 14
144 174 281
11 92 435
289 620 890
81 87 536
462 445 184
551 216 144
50 611 795
382 174 205
738 335 856
51 421 906
576 392 506
479 573 97
253 123 686
528 254 526
605 182 187
252 98 87
752 372 643
651 611 893
283 421 760
802 735 273
721 128 981
168 11 93
181 531 400
353 428 697
459 680 884
507 133 88
698 529 590
309 107 804
529 688 801
702 576 246
369 624 994
505 617 192
793 649 969
129 435 356
734 250 230
208 97 851
397 375 224
620 606 827
243 305 670
134 216 94
139 769 651
668 396 514
69 531 637
792 429 185
179 44 865
397 248 324
518 742 478
300 368 503
791 419 125
637 300 892
667 571 164
684 186 361
798 20 83
252 19 538
544 396 515
768 572 356
119 564 740
332 384 8
568 597 830
730 100 960
427 380 38
99 502 161
82 556 335
708 203 37
572 229 929
24 612 852
325 51 838
81 3 11
267 380 110
664 205 212
697 104 894
196 750 634
297 321 698
62 749 597
561 98 26
498 756 311
532 389 497
638 84 383
293 765 615
444 762 393
439 268 435
116 790 823
796 205 848
525 143 369
196 461 508
359 532 489
666 551 628
556 172 886
667 282 98
499 239 874
199 11 182
222 684 267
486 471 929
369 186 946
799 28 995
154 318 955
34 744 198
744 21 780
514 288 930
297 750 872
514 128 87
629 590 480
307 259 894
287 586 311
134 717 170
283 122 728
29 431 559
480 243 640
549 305 90
782 215 536
202 222 431
213 429 805
712 390 665
164 392 781
289 800 910
590 646 38
26 36 306
88 662 685
226 736 372
59 145 866
37 400 311
602 343 235
391 199 733
376 597 870
704 374 490
362 772 916
4 14 504
397 377 835
604 417 561
285 93 940
528 94 732
273 712 565
257 193 935
171 343 251
303 316 924
116 680 226
798 486 627
426 338 307
541 557 895
244 529 161
694 3 932
222 109 684
133 474 844
774 343 180
591 632 567
223 417 425
654 559 900
499 223 816
407 501 441
495 604 345
299 609 337
4 483 706
143 59 781
716 493 983
197 580 876
346 559 172
410 224 543
329 55 690
595 501 187
692 780 970
577 282 272
769 222 817
21 389 625
109 652 890
307 394 689
478 18 721
700 610 994
302 553 567
393 544 880
373 448 159
36 596 376
247 458 156
670 496 272
600 154 613
66 594 367
271 321 409
710 538 833
615 80 605
491 378 778
753 510 219
27 652 987
802 215 949
79 405 779
742 398 678
659 591 351
65 386 8
54 197 683
299 383 739
483 763 381
456 171 68
684 775 918
434 1 772
114 385 911
512 230 134
259 378 615
619 289 275
45 127 872
71 190 924
479 227 633
586 535 31
158 434 987
284 193 400
111 679 171
103 369 4
706 48 457
597 686 352
246 423 599
488 609 80
589 256 176
530 782 91
48 489 572
78 489 354
266 466 312
319 153 601
3 247 608
27 692 951
3 267 743
168 83 462
525 658 900
253 350 757
421 796 202
167 57 855
715 474 618
84 127 654
87 241 880
685 715 959
313 734 99
53 89 265
291 606 260
231 576 186
268 772 234
709 68 121
369 28 600
256 620 864
725 694 714
190 491 238
536 716 388
591 800 779
757 96 952
774 638 192
554 544 565
247 740 329
600 62 197
610 30 704
136 209 422
24 76 734
464 283 751
479 513 506
290 523 138
26 667 157
185 681 79
764 197 757
332 566 747
537 302 388
574 674 33
663 59 713
507 450 300
296 16 226
728 120 583
272 433 68
1 51 873
194 3 94
189 200 798
733 271 889
369 123 768
185 411 705
380 223 832
169 663 44
711 790 808
525 471 953
342 138 737
673 179 172
386 116 111
116 97 293
729 526 327
425 404 636
683 203 806
426 497 745
40 774 306
718 771 629
275 182 599
252 152 229
151 141 100
167 305 226
507 39 218
50 798 364
101 161 383
330 441 655
575 249 480
649 240 343
612 75 434
239 702 524
78 205 131
619 136 738
28 119 659
264 555 205
375 364 549
461 322 719
686 558 214
657 581 742
675 363 207
103 540 964
291 354 795
645 629 333
148 588 872
595 125 843
481 208 82
457 774 619
678 778 509
315 520 585
490 139 266
482 185 866
747 736 882
751 515 763
431 472 24
596 208 968
643 203 747
347 476 803
135 261 25
173 469 565
17 258 11
349 344 28
414 306 958
570 369 870
294 759 921
116 652 209
23 342 497
228 469 64
723 34 652
563 386 510
453 530 101
693 645 878
647 110 436
184 51 176
404 122 621
754 583 526
477 441 782
176 466 731
431 678 75
269 375 592
16 631 715
439 624 431
517 35 973
630 146 323
122 424 289
673 143 284
792 363 977
103 122 231
534 117 89
42 18 512
491 59 446
522 414 163
767 100 744
78 478 413
341 491 228
384 325 786
200 396 279
511 120 975
7 740 167
305 148 196
417 675 537
531 108 634
440 5 201
172 535 445
749 395 715
481 327 365
135 749 900
637 17 932
350 531 597
462 503 14
95 29 143
368 259 774
430 474 637
8 666 271
790 305 3
181 575 784
201 193 75
477 593 422
453 573 585
429 401 881
361 380 87
498 684 449
653 249 937
630 413 532
238 699 399
346 226 13
429 218 303
78 403 750
503 302 771
185 628 845
492 717 409
236 619 193
403 641 986
68 273 133
420 682 786
441 27 433
205 474 477
88 147 647
13 620 900
411 54 567
773 731 124
523 323 760
639 84 350
318 161 318
233 203 980
375 490 66
576 560 126
266 70 274
791 348 898
670 609 845
223 798 694
479 35 230
26 803 573
803 156 794
117 65 136
100 366 791
601 514 787
288 645 422
173 121 490
36 680 192
204 624 800
430 556 458
163 219 184
697 255 704
754 725 758
547 448 731
456 605 939
721 602 53
553 322 458
585 207 135
516 184 45
785 299 439
78 682 154
375 445 450
310 677 810
510 735 30
379 14 945
452 330 215
113 305 196
440 414 909
510 675 421
465 290 347
148 405 760
165 46 643
718 519 790
764 186 27
392 3 727
349 451 1000
724 18 906
782 514 328
328 522 860
114 578 450
529 342 32
575 786 153
692 45 990
738 421 292
683 450 475
733 216 185
230 287 953
670 405 174
57 192 30
237 752 527
337 127 389
400 87 126
191 236 435
293 779 889
399 540 70
540 35 102
488 495 933
56 777 372
324 648 625
703 4 726
251 612 967
89 343 584
671 718 95
610 773 983
746 143 493
67 523 661
84 326 592
83 520 94
680 30 256
26 267 151
328 304 223
59 369 407
24 353 994
655 774 114
528 71 121
615 479 927
169 280 287
776 160 57
503 157 683
541 138 686
461 572 196
162 523 793
133 700 542
283 161 185
719 661 295
620 500 543
700 83 977
772 717 538
576 739 105
550 681 35
260 552 333
236 31 198
565 411 329
14 320 989
58 113 921
31 492 225
467 618 589
366 375 375
508 481 680
141 394 550
361 7 989
489 26 430
691 373 391
724 701 866
544 726 642
363 64 497
214 540 681
690 333 275
359 44 897
694 451 320
85 627 616
53 172 440
532 199 619
690 330 555
455 119 459
443 104 505
597 535 319
400 583 29
74 697 785
368 97 752
302 495 556
803 312 717
303 258 638
732 521 617
420 553 612
10 252 98
186 446 199
654 541 971
422 182 423
676 508 413
605 175 567
578 265 573
135 748 501
728 349 445
368 620 811
725 375 160
717 397 215
74 185 9
469 163 157
745 355 967
408 720 985
573 615 10
449 633 93
636 745 25
663 477 657
424 253 32
490 493 320
58 430 824
396 28 443
212 231 661
481 288 335
326 49 345
694 53 82
223 631 969
390 133 869
104 403 144
474 238 652
31 739 663
439 671 523
148 80 34
100 694 329
633 519 518
311 404 172
643 735 783
613 136 651
692 327 284
57 243 55
787 334 508
16 80 231
502 250 475
713 160 217
442 129 479
141 97 936
651 64 514
68 628 827
646 254 497
349 355 604
357 331 661
669 733 258
300 303 372
715 618 495
168 19 136
74 342 120
485 730 40
420 77 34
53 8 582
403 140 428
121 370 318
435 279 937
767 267 725
61 454 108
235 535 711
785 689 317
628 638 704
573 35 967
550 482 136
530 432 763
726 456 876
242 32 678
774 314 502
375 533 503
374 485 200
133 731 694
640 678 198
19 192 346
676 790 304
783 308 943
540 1 297
241 168 5
431 799 342
133 78 479
613 210 776
549 224 437
620 654 206
641 58 660
374 603 2
548 628 854
698 88 113
139 447 164
307 14 934
181 199 82
150 256 826
603 187 187
33 379 398
437 737 221
203 145 490
71 756 248
468 60 258
504 369 755
447 726 554
619 373 628
190 164 493
372 335 815
224 432 152
158 81 73
480 295 638
577 383 692
724 662 936
124 727 339
49 17 681
777 173 106
566 596 320
63 298 682
515 274 2
636 114 475
684 318 213
144 798 617
668 425 507
370 778 620
589 114 514
232 376 891
391 434 477
485 562 763
484 566 634
230 40 632
376 384 748
199 382 127
460 255 512
193 232 795
520 124 652
14 65 599
364 192 961
614 737 399
374 409 196
491 776 107
795 716 559
548 313 150
462 162 356
314 476 558
150 497 838
247 684 554
381 268 850
240 139 469
592 603 646
36 625 368
570 706 708
55 50 502
198 337 798
292 490 703
298 338 111
224 518 54
504 148 71
394 440 680
407 191 574
437 390 337
796 96 578
261 618 111
461 431 243
101 308 621
224 59 372
603 722 462
211 622 80
690 398 948
214 135 937
442 120 699
718 706 879
689 790 728
525 765 3
578 443 563
331 83 600
550 187 384
485 550 694
674 548 308
40 256 580
795 703 381
392 679 274
411 80 35
266 178 889
801 796 423
112 718 582
8 223 854
772 800 508
113 492 556
653 424 201
649 416 991
416 281 395
602 686 528
383 475 679
493 202 76
72 178 981
141 280 984
477 216 903
226 1 145
469 2 493
230 275 671
177 360 590
266 589 130
780 707 554
5 391 991
331 426 657
656 605 155
233 60 120
689 539 433
669 110 760
260 40 276
546 731 266
770 33 447
574 421 366
68 104 838
185 159 847
115 225 104
144 489 101
662 29 178
399 33 668
152 694 642
608 411 11
272 709 83
49 358 282
473 582 468
396 774 579
293 427 995
90 704 702
48 613 979
72 521 434
41 571 360
47 607 127
86 497 967
482 272 671
343 305 834
197 360 409
705 666 910
554 512 14
417 357 378
444 150 668
477 506 670
203 717 916
722 489 282
597 608 307
93 789 185
280 266 926
454 495 721
38 375 592
476 21 921
744 114 249
120 649 967
252 127 762
101 470 246
688 356 905
742 686 125
346 609 992
127 385 230
620 696 219
379 55 153
510 601 305
136 724 692
138 436 152
489 410 260
517 129 554
315 304 189
451 19 341
439 516 291
374 480 142
363 557 165
268 215 438
567 361 37
332 747 413
255 475 125
301 344 17
566 322 171
343 153 528
298 307 661
18 783 930
626 64 458
764 358 904
460 749 484
151 596 737
280 757 331
526 486 344
150 367 33
26 153 77
461 172 71
413 599 650
631 722 513
655 175 40
536 33 788
199 751 819
251 413 806
654 489 507
593 26 191
267 46 644
666 1 937
344 7 170
636 353 582
720 162 78
120 527 980
254 393 338
711 479 183
435 624 459
444 672 89
581 293 749
205 453 342
162 800 171
55 284 548
223 570 453
668 338 671
407 45 225
467 512 108
32 149 288
287 289 921
314 134 574
775 326 930
668 210 169
216 315 903
399 595 439
506 117 972
527 279 863
136 711 745
697 211 130
745 418 907
788 254 281
107 302 586
297 67 270
192 177 736
437 590 391
667 407 955
389 428 17
521 584 637
307 176 362
81 791 250
326 104 956
731 737 661
297 54 304
351 606 883
754 308 682
411 330 660
762 751 656
764 634 932
635 16 624
410 796 505
429 279 272
657 646 819
676 376 588
26 279 974
393 464 856
80 163 139
583 253 50
735 149 676
488 533 173
562 802 766
381 77 637
314 538 241
616 688 413
143 437 433
756 488 81
306 404 54
599 714 450
708 126 638
506 509 585
483 750 504
450 519 661
693 433 386
601 277 107
606 530 211
742 276 700
455 206 95
491 549 980
193 784 349
406 610 893
173 751 862
431 41 660
189 754 362
150 756 751
454 588 219
164 14 517
179 57 559
392 769 690
8 93 29
427 129 1000
386 667 893
341 754 259
8 193 204
220 616 986
431 141 166
674 43 642
684 12 374
215 441 912
768 187 122
575 704 815
233 561 630
778 441 132
657 23 141
765 690 420
338 146 324
98 433 376
410 674 832
579 105 678
420 154 37
648 42 208
479 207 892
205 258 448
342 639 231
202 753 432
677 552 298
161 400 829
798 141 772
452 736 574
414 163 953
704 561 183
573 585 317
658 286 166
476 339 377
572 31 812
277 640 284
18 44 711
515 117 455
194 395 886
471 307 775
428 232 943
433 688 569
312 305 598
488 147 929
595 285 577
692 622 630
435 609 530
692 661 690
742 48 379
460 532 526
297 310 403
257 425 36
84 246 279
460 754 432
63 793 862
550 20 449
448 134 558
740 497 748
98 460 42
256 66 476
653 800 719
508 537 815
442 556 635
176 686 258
560 104 919
277 5 796
23 129 562
690 470 601
776 375 778
88 321 515
432 560 625
802 527 357
203 781 505
362 725 227
256 634 890
605 653 38
341 675 221
346 211 16
190 423 504
13 680 407
612 597 488
465 576 254
676 565 942
715 14 106
122 195 651
105 202 262
191 581 196
49 648 758
199 528 894
751 89 981
205 128 934
314 50 181
424 223 254
112 777 965
259 466 586
15 749 426
178 367 971
703 407 10
20 594 598
727 490 380
664 137 672
317 200 299
364 697 42
57 244 389
300 338 490
355 512 120
485 420 490
401 119 345
531 412 446
366 567 60
305 725 347
191 743 899
122 108 265
85 717 630
220 169 554
546 431 546
458 56 590
802 211 47
403 113 30
562 66 441
303 207 425
528 46 322
578 645 516
519 322 290
497 299 32
144 720 481
614 461 904
516 722 528
487 389 116
578 165 974
524 766 289
587 146 502
359 31 167
219 498 497
6 200 811
736 310 652
114 623 943
226 551 571
451 537 416
78 753 721
385 537 555
345 679 203
427 273 841
718 599 699
206 192 181
310 37 343
87 552 721
21 668 886
20 24 170
349 533 308
8 525 590
4 69 368
455 344 275
784 581 857
635 218 910
314 597 610
346 617 437
665 534 20
83 444 683
118 333 936
694 666 869
325 731 310
123 161 307
498 499 181
370 178 935
630 537 826
505 277 280
359 102 862
227 385 115
131 121 244
506 447 222
513 276 291
121 331 492
